review_id,freelancer_id,client_id,review_text,client_rating,communication_score,quality_score,delivery_score,budget_usd,project_category,cluster,cluster_name,pc1,pc2
4937,4937,2407,muy buen servicio recomendado para proyectos futuros la experiencia general fue registrada por el cliente,4.73,4.89,4.69,4.79,2696.12,copywriting,1,Alcance / Revision,0.31835615596656497,-0.019062936555845712
4938,4938,1282,la entrega fue aceptable pero la comunicacion pudo ser mejor el cliente solicito cambios adicionales,3.78,3.97,3.8,3.45,2475.49,data_analysis,0,Trabajo / Buena,0.26087054224680223,0.0028876739538641573
4939,4939,2259,la entrega fue aceptable pero la comunicacion pudo ser mejor se evaluo tiempo calidad y comunicacion,3.86,4.4,3.92,4.04,4613.02,copywriting,0,Trabajo / Buena,0.2553715389722778,-0.08782705967504595
4940,4940,2361,muy profesional cumplio con todos los requerimientos del proyecto el cliente solicito cambios adicionales,4.82,4.5,4.83,4.56,3284.53,digital_marketing,2,Calidad / Proyecto,0.38392463116387504,0.04006173955950594
4941,4941,1141,entrego antes de la fecha limite y resolvio cambios rapidamente la experiencia general fue registrada por el cliente,4.86,4.9,4.34,4.55,2163.56,web_development,2,Calidad / Proyecto,0.41968841203836366,0.721318814964547
4942,4942,1980,cumplio con la mayor parte del alcance definido la experiencia general fue registrada por el cliente,3.81,3.27,3.55,3.74,3085.76,web_development,1,Alcance / Revision,0.23705451600815616,-0.007884944006124026
4943,4943,1042,la entrega fue aceptable pero la comunicacion pudo ser mejor el cliente solicito cambios adicionales,3.67,3.23,4.17,3.78,4619.19,copywriting,0,Trabajo / Buena,0.26087054224680223,0.0028876739538641573
4944,4944,2011,la entrega fue aceptable pero la comunicacion pudo ser mejor el cliente solicito cambios adicionales,3.99,4.28,3.74,4.26,337.46,data_analysis,0,Trabajo / Buena,0.26087054224680223,0.0028876739538641573
4945,4945,2315,trabajo limpio bien documentado y con buena atencion al cliente el alcance incluia revision de entregables,4.93,4.36,4.92,4.33,3051.41,data_analysis,0,Trabajo / Buena,0.43735375846862357,-0.2612008221637431
4946,4946,1052,la calidad fue alta y mantuvo comunicacion constante durante el proceso el cliente solicito cambios adicionales,4.72,4.96,4.36,4.31,2746.31,customer_support,2,Calidad / Proyecto,0.44738001028300783,-0.16533786720924093
4947,4947,2039,excelente trabajo buena comunicacion y entrega rapida la experiencia general fue registrada por el cliente,4.54,4.59,4.92,4.65,2784.15,data_analysis,0,Trabajo / Buena,0.42502318402877753,-0.1990261469323521
4948,4948,2440,excelente trabajo buena comunicacion y entrega rapida el alcance incluia revision de entregables,4.46,4.92,4.31,4.52,3006.47,data_analysis,0,Trabajo / Buena,0.40541608167654963,-0.19453164920154653
4949,4949,1522,resultado funcional con algunos detalles pendientes al inicio el proyecto fue realizado en modalidad remota,4.13,4.18,3.92,4.2,1760.36,graphic_design,2,Calidad / Proyecto,0.19681244416130192,-0.019878838114852772
4950,4950,2450,se necesito retrabajo porque la primera version tenia errores importantes se evaluo tiempo calidad y comunicacion,2.4,2.89,2.03,2.49,2995.84,machine_learning,2,Calidad / Proyecto,0.1256286936666621,-0.033046411850289586
4951,4951,1363,excelente trabajo buena comunicacion y entrega rapida la experiencia general fue registrada por el cliente,4.97,4.71,4.72,4.95,2603.69,copywriting,0,Trabajo / Buena,0.42502318402877753,-0.1990261469323521
4952,4952,1692,entrego antes de la fecha limite y resolvio cambios rapidamente la experiencia general fue registrada por el cliente,4.54,4.21,4.73,4.93,1957.74,copywriting,2,Calidad / Proyecto,0.41968841203836366,0.721318814964547
4953,4953,2422,muy profesional cumplio con todos los requerimientos del proyecto la experiencia general fue registrada por el cliente,4.93,4.79,4.86,4.62,1386.33,copywriting,2,Calidad / Proyecto,0.36495445661702364,-0.019598354241169152
4954,4954,2051,la calidad fue alta y mantuvo comunicacion constante durante el proceso el proyecto fue realizado en modalidad remota,4.88,4.5,4.32,4.92,765.49,copywriting,2,Calidad / Proyecto,0.4257143993595313,-0.22001969944741953
4955,4955,2152,muy profesional cumplio con todos los requerimientos del proyecto la experiencia general fue registrada por el cliente,4.69,4.81,4.62,4.69,3714.43,web_development,2,Calidad / Proyecto,0.36495445661702364,-0.019598354241169152
4956,4956,2398,trabajo limpio bien documentado y con buena atencion al cliente se evaluo tiempo calidad y comunicacion,4.61,4.96,4.83,4.67,1564.47,customer_support,0,Trabajo / Buena,0.4721342502868318,-0.31102516550804465
4957,4957,1288,trabajo limpio bien documentado y con buena atencion al cliente el cliente solicito cambios adicionales,4.9,4.49,4.85,4.24,2684.64,copywriting,0,Trabajo / Buena,0.4621317504271238,-0.21010091661881056
4958,4958,2065,excelente trabajo buena comunicacion y entrega rapida el alcance incluia revision de entregables,4.57,4.66,4.47,4.84,2807.58,machine_learning,0,Trabajo / Buena,0.40541608167654963,-0.19453164920154653
4959,4959,1988,trabajo limpio bien documentado y con buena atencion al cliente el alcance incluia revision de entregables,4.91,4.39,4.57,4.74,2986.25,data_analysis,0,Trabajo / Buena,0.43735375846862357,-0.2612008221637431
4960,4960,1294,muy buen servicio recomendado para proyectos futuros el cliente solicito cambios adicionales,4.44,4.76,4.39,4.25,1452.95,web_development,1,Alcance / Revision,0.3378196388583868,0.03821701542922849
4961,4961,2363,la entrega fue aceptable pero la comunicacion pudo ser mejor el proyecto fue realizado en modalidad remota,4.28,3.29,3.65,3.28,3899.65,digital_marketing,0,Trabajo / Buena,0.24254816968427906,-0.052821716763353344
4962,4962,1349,excelente trabajo buena comunicacion y entrega rapida la experiencia general fue registrada por el cliente,4.43,4.67,4.94,4.67,2524.21,copywriting,0,Trabajo / Buena,0.42502318402877753,-0.1990261469323521
4963,4963,1406,la entrega fue aceptable pero la comunicacion pudo ser mejor el cliente solicito cambios adicionales,3.75,3.54,4.38,3.88,4769.0,data_analysis,0,Trabajo / Buena,0.26087054224680223,0.0028876739538641573
4964,4964,1794,trabajo limpio bien documentado y con buena atencion al cliente se evaluo tiempo calidad y comunicacion,4.44,4.99,4.43,4.53,3853.88,web_development,0,Trabajo / Buena,0.4721342502868318,-0.31102516550804465
4965,4965,1885,el resultado no cumplio completamente con la calidad esperada la experiencia general fue registrada por el cliente,2.01,1.85,3.03,2.85,109.32,digital_marketing,2,Calidad / Proyecto,0.18770184040764168,-0.018419833295914827
4966,4966,1696,excelente trabajo buena comunicacion y entrega rapida el proyecto fue realizado en modalidad remota,4.55,4.69,4.7,4.29,2420.0,machine_learning,0,Trabajo / Buena,0.4193955828456119,-0.2036454647656769
4967,4967,2175,el trabajo fue correcto aunque hubo algunos ajustes menores el proyecto fue realizado en modalidad remota,4.16,3.32,3.65,4.11,1296.97,mobile_development,0,Trabajo / Buena,0.2055904992311845,-0.04574197773761029
4968,4968,1311,muy buen servicio recomendado para proyectos futuros el proyecto fue realizado en modalidad remota,4.95,4.63,4.71,4.66,1117.51,data_analysis,1,Alcance / Revision,0.3169425230792446,-0.02421572013193888
4969,4969,2100,muy profesional cumplio con todos los requerimientos del proyecto el cliente solicito cambios adicionales,4.91,4.71,4.35,4.55,3153.61,data_analysis,2,Calidad / Proyecto,0.38392463116387504,0.04006173955950594
4970,4970,1204,muy buen servicio recomendado para proyectos futuros se evaluo tiempo calidad y comunicacion,4.46,4.86,4.3,4.2,2733.19,mobile_development,1,Alcance / Revision,0.3387982691383164,-0.06537790611301461
4971,4971,1872,muy profesional cumplio con todos los requerimientos del proyecto se evaluo tiempo calidad y comunicacion,4.84,4.74,4.52,4.38,3832.01,copywriting,2,Calidad / Proyecto,0.38444299366959644,-0.06747718483622409
4972,4972,1202,excelente trabajo buena comunicacion y entrega rapida se evaluo tiempo calidad y comunicacion,4.78,4.88,4.69,4.88,2847.07,graphic_design,0,Trabajo / Buena,0.4354741095987076,-0.242626295098361
4973,4973,2118,la comunicacion fue lenta y algunos requerimientos no quedaron claros el proyecto fue realizado en modalidad remota,2.15,3.1,2.65,1.86,3118.72,mobile_development,2,Calidad / Proyecto,0.17177048287585453,-0.02410991694123958
4974,4974,1039,el trabajo fue correcto aunque hubo algunos ajustes menores se evaluo tiempo calidad y comunicacion,4.0,4.25,3.96,4.1,4007.05,mobile_development,0,Trabajo / Buena,0.21926285998952502,-0.07674881322695577
4975,4975,1677,cumplio con la mayor parte del alcance definido la experiencia general fue registrada por el cliente,4.29,3.86,4.04,3.24,254.75,customer_support,1,Alcance / Revision,0.23705451600815616,-0.007884944006124026
4976,4976,2141,se necesito retrabajo porque la primera version tenia errores importantes el proyecto fue realizado en modalidad remota,2.22,2.1,2.71,1.52,1097.95,machine_learning,2,Calidad / Proyecto,0.11365936342356914,-0.00801199982634137
4977,4977,2470,entrego antes de la fecha limite y resolvio cambios rapidamente se evaluo tiempo calidad y comunicacion,4.53,4.76,4.59,4.31,2167.71,machine_learning,2,Calidad / Proyecto,0.4358299568953442,0.6860530701720509
4978,4978,1839,muy buen servicio recomendado para proyectos futuros el proyecto fue realizado en modalidad remota,4.81,4.93,4.98,4.75,1301.13,machine_learning,1,Alcance / Revision,0.3169425230792446,-0.02421572013193888
4979,4979,1958,resultado funcional con algunos detalles pendientes al inicio el proyecto fue realizado en modalidad remota,4.25,4.07,4.09,4.1,4007.04,graphic_design,2,Calidad / Proyecto,0.19681244416130192,-0.019878838114852772
4980,4980,2315,muy buen servicio recomendado para proyectos futuros se evaluo tiempo calidad y comunicacion,4.41,4.31,4.74,4.29,3909.21,machine_learning,1,Alcance / Revision,0.3387982691383164,-0.06537790611301461
4981,4981,2400,muy buen servicio recomendado para proyectos futuros se evaluo tiempo calidad y comunicacion,4.56,4.22,4.77,4.62,3914.72,data_analysis,1,Alcance / Revision,0.3387982691383164,-0.06537790611301461
4982,4982,1430,resultado funcional con algunos detalles pendientes al inicio el alcance incluia revision de entregables,3.62,4.26,3.5,3.91,735.63,mobile_development,1,Alcance / Revision,0.18427189071581543,-0.013512227907166914
4983,4983,1007,muy buen servicio recomendado para proyectos futuros el cliente solicito cambios adicionales,4.87,4.41,4.95,4.84,2681.79,web_development,1,Alcance / Revision,0.3378196388583868,0.03821701542922849
4984,4984,2440,la comunicacion fue lenta y algunos requerimientos no quedaron claros el cliente solicito cambios adicionales,3.13,2.6,3.45,2.32,4400.71,digital_marketing,2,Calidad / Proyecto,0.18415760170871032,0.018559892482654928
4985,4985,2337,la calidad fue alta y mantuvo comunicacion constante durante el proceso se evaluo tiempo calidad y comunicacion,4.99,4.29,4.44,4.92,2109.47,machine_learning,2,Calidad / Proyecto,0.4290873859875858,-0.24929675818480868
4986,4986,1879,el resultado no cumplio completamente con la calidad esperada el proyecto fue realizado en modalidad remota,2.13,2.21,2.81,2.9,4174.94,machine_learning,2,Calidad / Proyecto,0.18229374487399,-0.021868874012734123
4987,4987,1275,entrego antes de la fecha limite y resolvio cambios rapidamente el cliente solicito cambios adicionales,4.97,4.8,4.5,4.56,1914.53,graphic_design,2,Calidad / Proyecto,0.42361174624686704,0.7615499571844175
4988,4988,1183,la calidad fue alta y mantuvo comunicacion constante durante el proceso la experiencia general fue registrada por el cliente,4.41,4.61,4.52,4.21,2241.39,customer_support,2,Calidad / Proyecto,0.4309098465925242,-0.2156895061100562
4989,4989,1173,trabajo limpio bien documentado y con buena atencion al cliente el alcance incluia revision de entregables,4.78,4.65,4.74,4.49,572.28,copywriting,0,Trabajo / Buena,0.43735375846862357,-0.2612008221637431
4990,4990,2115,cumplio con la mayor parte del alcance definido se evaluo tiempo calidad y comunicacion,4.13,4.05,3.74,3.25,3251.64,customer_support,1,Alcance / Revision,0.24889186851631964,-0.04872914749445477
4991,4991,1843,muy profesional cumplio con todos los requerimientos del proyecto el proyecto fue realizado en modalidad remota,4.78,4.9,4.56,4.33,3751.66,mobile_development,2,Calidad / Proyecto,0.35303839533907366,-0.02423339984420317
4992,4992,1193,hubo problemas de seguimiento y varias tareas quedaron incompletas la experiencia general fue registrada por el cliente,2.18,2.47,2.59,3.19,1273.97,mobile_development,2,Calidad / Proyecto,0.13169424317754178,-0.0062013445288145435
4993,4993,2094,cumplio con la mayor parte del alcance definido el alcance incluia revision de entregables,4.0,4.15,3.3,3.22,1144.71,digital_marketing,1,Alcance / Revision,0.2137726585335039,-0.0054955323291250285
4994,4994,1438,hubo problemas de seguimiento y varias tareas quedaron incompletas el alcance incluia revision de entregables,2.59,2.21,2.69,2.58,2291.31,mobile_development,1,Alcance / Revision,0.12208605757547568,-0.004646307948035525
4995,4995,2126,entrego antes de la fecha limite y resolvio cambios rapidamente se evaluo tiempo calidad y comunicacion,4.64,4.43,4.54,4.96,863.64,mobile_development,2,Calidad / Proyecto,0.4358299568953442,0.6860530701720509
4996,4996,1333,el resultado no cumplio completamente con la calidad esperada se evaluo tiempo calidad y comunicacion,2.6,2.65,2.83,1.74,3120.69,graphic_design,2,Calidad / Proyecto,0.19472060188124898,-0.051709216739252835
4997,4997,1728,excelente trabajo buena comunicacion y entrega rapida el proyecto fue realizado en modalidad remota,4.47,4.61,4.4,4.33,2809.56,graphic_design,0,Trabajo / Buena,0.4193955828456119,-0.2036454647656769
4998,4998,1688,resultado funcional con algunos detalles pendientes al inicio la experiencia general fue registrada por el cliente,3.46,3.81,4.06,3.44,3687.88,data_analysis,2,Calidad / Proyecto,0.19963962666889068,-0.015694560338150913
4999,4999,2479,la entrega fue aceptable pero la comunicacion pudo ser mejor el alcance incluia revision de entregables,3.45,3.69,4.2,3.58,4774.31,digital_marketing,1,Alcance / Revision,0.2311336794596531,-0.045863769608096586
5000,5000,2422,la calidad fue alta y mantuvo comunicacion constante durante el proceso el alcance incluia revision de entregables,4.91,4.7,4.32,4.64,225.18,machine_learning,2,Calidad / Proyecto,0.4127632973370993,-0.21143609568669322
5001,5001,2497,muy buen servicio recomendado para proyectos futuros el proyecto fue realizado en modalidad remota,4.42,4.89,4.82,5.0,2225.53,machine_learning,1,Alcance / Revision,0.3169425230792446,-0.02421572013193888
5002,5002,2441,la calidad fue alta y mantuvo comunicacion constante durante el proceso se evaluo tiempo calidad y comunicacion,4.87,4.41,4.34,4.74,217.71,copywriting,2,Calidad / Proyecto,0.4290873859875858,-0.24929675818480868
5003,5003,1730,el trabajo fue correcto aunque hubo algunos ajustes menores el proyecto fue realizado en modalidad remota,3.82,3.35,3.72,4.37,2803.39,digital_marketing,0,Trabajo / Buena,0.2055904992311845,-0.04574197773761029
5004,5004,1934,muy buen servicio recomendado para proyectos futuros el alcance incluia revision de entregables,4.83,4.53,4.57,4.35,579.01,machine_learning,1,Alcance / Revision,0.3044048235574527,-0.016883245622181985
5005,5005,1289,muy buen servicio recomendado para proyectos futuros el cliente solicito cambios adicionales,4.82,4.44,4.76,4.7,149.86,graphic_design,1,Alcance / Revision,0.3378196388583868,0.03821701542922849
5006,5006,1948,excelente trabajo buena comunicacion y entrega rapida el proyecto fue realizado en modalidad remota,4.52,4.55,4.53,4.8,4628.4,mobile_development,0,Trabajo / Buena,0.4193955828456119,-0.2036454647656769
5007,5007,2466,muy profesional cumplio con todos los requerimientos del proyecto el alcance incluia revision de entregables,4.96,4.74,4.32,4.82,4696.34,mobile_development,1,Alcance / Revision,0.3467784723359817,-0.017093122250106327
5008,5008,1366,entrego antes de la fecha limite y resolvio cambios rapidamente se evaluo tiempo calidad y comunicacion,4.66,4.73,4.98,4.98,4096.64,customer_support,2,Calidad / Proyecto,0.4358299568953442,0.6860530701720509
5009,5009,2038,el trabajo fue correcto aunque hubo algunos ajustes menores el proyecto fue realizado en modalidad remota,4.18,3.79,4.09,3.3,1365.2,data_analysis,0,Trabajo / Buena,0.2055904992311845,-0.04574197773761029
5010,5010,1363,buena disposicion para corregir observaciones despues de la revision el proyecto fue realizado en modalidad remota,3.4,3.75,3.74,3.96,4379.11,machine_learning,1,Alcance / Revision,0.22552643280590962,-0.04440181678389818
5011,5011,1932,entrego antes de la fecha limite y resolvio cambios rapidamente el cliente solicito cambios adicionales,4.88,4.58,4.33,4.83,4582.09,data_analysis,2,Calidad / Proyecto,0.42361174624686704,0.7615499571844175
5012,5012,1777,trabajo limpio bien documentado y con buena atencion al cliente se evaluo tiempo calidad y comunicacion,4.47,4.28,4.57,4.87,4662.78,web_development,0,Trabajo / Buena,0.4721342502868318,-0.31102516550804465
5013,5013,1098,muy profesional cumplio con todos los requerimientos del proyecto el proyecto fue realizado en modalidad remota,4.98,4.3,4.93,4.35,3100.28,web_development,2,Calidad / Proyecto,0.35303839533907366,-0.02423339984420317
5014,5014,1559,la entrega fue aceptable pero la comunicacion pudo ser mejor se evaluo tiempo calidad y comunicacion,3.54,4.23,4.08,3.63,2182.51,data_analysis,0,Trabajo / Buena,0.2553715389722778,-0.08782705967504595
5015,5015,1694,la comunicacion fue lenta y algunos requerimientos no quedaron claros el proyecto fue realizado en modalidad remota,2.91,2.57,2.09,2.02,63.56,digital_marketing,2,Calidad / Proyecto,0.17177048287585453,-0.02410991694123958
5016,5016,1784,la comunicacion fue lenta y algunos requerimientos no quedaron claros el proyecto fue realizado en modalidad remota,2.26,2.04,2.83,2.05,2572.75,digital_marketing,2,Calidad / Proyecto,0.17177048287585453,-0.02410991694123958
5017,5017,2063,se necesito retrabajo porque la primera version tenia errores importantes se evaluo tiempo calidad y comunicacion,2.47,2.11,2.12,1.79,422.86,customer_support,2,Calidad / Proyecto,0.1256286936666621,-0.033046411850289586
5018,5018,1099,muy buen servicio recomendado para proyectos futuros la experiencia general fue registrada por el cliente,4.56,4.39,4.87,4.22,549.29,digital_marketing,1,Alcance / Revision,0.31835615596656497,-0.019062936555845712
5019,5019,1843,la entrega fue aceptable pero la comunicacion pudo ser mejor el cliente solicito cambios adicionales,4.14,3.43,3.31,3.95,966.75,web_development,0,Trabajo / Buena,0.26087054224680223,0.0028876739538641573
5020,5020,2314,la calidad fue alta y mantuvo comunicacion constante durante el proceso el proyecto fue realizado en modalidad remota,4.93,4.34,4.73,4.47,4084.53,data_analysis,2,Calidad / Proyecto,0.4257143993595313,-0.22001969944741953
5021,5021,1302,el resultado no cumplio completamente con la calidad esperada el cliente solicito cambios adicionales,2.52,3.36,3.44,2.2,1586.34,web_development,2,Calidad / Proyecto,0.19758064563515387,0.024553345080708687
5022,5022,1862,entrego antes de la fecha limite y resolvio cambios rapidamente el proyecto fue realizado en modalidad remota,4.69,4.36,4.69,4.75,3531.87,copywriting,2,Calidad / Proyecto,0.4133335739877263,0.7138336761682821
5023,5023,1851,muy buen servicio recomendado para proyectos futuros el proyecto fue realizado en modalidad remota,4.83,4.77,4.48,4.51,2071.81,machine_learning,1,Alcance / Revision,0.3169425230792446,-0.02421572013193888
5024,5024,1346,la entrega se atraso y fue necesario solicitar muchas correcciones el alcance incluia revision de entregables,3.03,2.22,2.26,1.89,3353.86,mobile_development,1,Alcance / Revision,0.15041365079912364,-0.017930323908603652
5025,5025,1094,resultado funcional con algunos detalles pendientes al inicio la experiencia general fue registrada por el cliente,3.68,3.65,3.88,3.11,3880.16,machine_learning,2,Calidad / Proyecto,0.19963962666889068,-0.015694560338150913
5026,5026,1190,muy profesional cumplio con todos los requerimientos del proyecto la experiencia general fue registrada por el cliente,4.65,4.38,4.93,4.95,819.82,data_analysis,2,Calidad / Proyecto,0.36495445661702364,-0.019598354241169152
5027,5027,2026,entrego antes de la fecha limite y resolvio cambios rapidamente el cliente solicito cambios adicionales,5.0,4.47,4.74,4.66,837.41,graphic_design,2,Calidad / Proyecto,0.42361174624686704,0.7615499571844175
5028,5028,1933,trabajo limpio bien documentado y con buena atencion al cliente la experiencia general fue registrada por el cliente,4.63,4.43,4.42,4.86,4050.32,customer_support,0,Trabajo / Buena,0.44600969064337526,-0.25976874055438764
5029,5029,1771,el trabajo fue correcto aunque hubo algunos ajustes menores el proyecto fue realizado en modalidad remota,3.64,3.95,3.99,4.16,3534.02,digital_marketing,0,Trabajo / Buena,0.2055904992311845,-0.04574197773761029
5030,5030,1753,entrego antes de la fecha limite y resolvio cambios rapidamente el cliente solicito cambios adicionales,4.9,4.61,4.77,4.74,4293.01,customer_support,2,Calidad / Proyecto,0.42361174624686704,0.7615499571844175
5031,5031,1021,entrego antes de la fecha limite y resolvio cambios rapidamente la experiencia general fue registrada por el cliente,4.97,4.62,4.59,4.93,2774.5,customer_support,2,Calidad / Proyecto,0.41968841203836366,0.721318814964547
5032,5032,1987,cumplio con la mayor parte del alcance definido el alcance incluia revision de entregables,3.79,3.89,3.62,3.86,3565.43,mobile_development,1,Alcance / Revision,0.2137726585335039,-0.0054955323291250285
5033,5033,2056,cumplio con la mayor parte del alcance definido se evaluo tiempo calidad y comunicacion,3.49,4.07,3.7,3.13,266.77,customer_support,1,Alcance / Revision,0.24889186851631964,-0.04872914749445477
5034,5034,1700,muy buen servicio recomendado para proyectos futuros la experiencia general fue registrada por el cliente,4.9,4.88,4.38,4.35,2343.95,data_analysis,1,Alcance / Revision,0.31835615596656497,-0.019062936555845712
5035,5035,1147,la calidad fue alta y mantuvo comunicacion constante durante el proceso el cliente solicito cambios adicionales,4.82,4.4,4.39,4.91,4495.8,graphic_design,2,Calidad / Proyecto,0.44738001028300783,-0.16533786720924093
5036,5036,2468,entrego antes de la fecha limite y resolvio cambios rapidamente el proyecto fue realizado en modalidad remota,4.6,4.41,4.93,4.31,4804.68,mobile_development,2,Calidad / Proyecto,0.4133335739877263,0.7138336761682821
5037,5037,1064,muy buen servicio recomendado para proyectos futuros el cliente solicito cambios adicionales,4.65,4.78,4.89,4.86,2007.38,copywriting,1,Alcance / Revision,0.3378196388583868,0.03821701542922849
5038,5038,1733,muy profesional cumplio con todos los requerimientos del proyecto el alcance incluia revision de entregables,4.99,4.91,4.33,4.86,3055.91,data_analysis,1,Alcance / Revision,0.3467784723359817,-0.017093122250106327
5039,5039,2163,trabajo limpio bien documentado y con buena atencion al cliente el proyecto fue realizado en modalidad remota,5.0,4.95,4.74,4.91,3172.02,data_analysis,0,Trabajo / Buena,0.44642728964485556,-0.2672491616724506
5040,5040,1313,resultado funcional con algunos detalles pendientes al inicio la experiencia general fue registrada por el cliente,4.1,3.89,3.92,3.3,177.7,mobile_development,2,Calidad / Proyecto,0.19963962666889068,-0.015694560338150913
5041,5041,2204,entrego antes de la fecha limite y resolvio cambios rapidamente la experiencia general fue registrada por el cliente,4.93,4.87,4.78,4.3,4026.34,customer_support,2,Calidad / Proyecto,0.41968841203836366,0.721318814964547
5042,5042,2486,la entrega fue aceptable pero la comunicacion pudo ser mejor la experiencia general fue registrada por el cliente,3.89,3.75,3.75,4.21,3380.1,mobile_development,0,Trabajo / Buena,0.24598429812093772,-0.04813011987452393
5043,5043,1340,cumplio con la mayor parte del alcance definido el cliente solicito cambios adicionales,4.27,4.28,3.73,3.17,2765.89,customer_support,1,Alcance / Revision,0.24892040604296553,0.043774130270476094
5044,5044,2389,entrego antes de la fecha limite y resolvio cambios rapidamente el alcance incluia revision de entregables,4.82,4.9,4.38,4.59,288.77,customer_support,1,Alcance / Revision,0.40261978897456496,0.7183178306504169
5045,5045,1976,buena disposicion para corregir observaciones despues de la revision se evaluo tiempo calidad y comunicacion,4.23,3.57,3.87,4.02,4413.96,web_development,1,Alcance / Revision,0.2438185347036183,-0.0786970704108667
5046,5046,2198,el trabajo fue correcto aunque hubo algunos ajustes menores se evaluo tiempo calidad y comunicacion,4.2,4.05,4.12,3.15,1781.14,digital_marketing,0,Trabajo / Buena,0.21926285998952502,-0.07674881322695577
5047,5047,2414,resultado funcional con algunos detalles pendientes al inicio el proyecto fue realizado en modalidad remota,4.13,3.43,3.73,3.57,1475.7,customer_support,2,Calidad / Proyecto,0.19681244416130192,-0.019878838114852772
5048,5048,1453,cumplio con la mayor parte del alcance definido el cliente solicito cambios adicionales,3.5,4.33,3.85,3.85,2548.25,digital_marketing,1,Alcance / Revision,0.24892040604296553,0.043774130270476094
5049,5049,1491,la calidad fue alta y mantuvo comunicacion constante durante el proceso se evaluo tiempo calidad y comunicacion,4.85,4.9,4.68,4.24,1638.31,machine_learning,2,Calidad / Proyecto,0.4290873859875858,-0.24929675818480868
5050,5050,1543,la entrega fue aceptable pero la comunicacion pudo ser mejor se evaluo tiempo calidad y comunicacion,3.89,3.38,3.4,3.27,1048.06,graphic_design,0,Trabajo / Buena,0.2553715389722778,-0.08782705967504595
5051,5051,2228,buena disposicion para corregir observaciones despues de la revision el cliente solicito cambios adicionales,3.88,4.06,3.53,3.82,1575.33,machine_learning,1,Alcance / Revision,0.24526778042320033,0.006485956622494004
5052,5052,2404,excelente trabajo buena comunicacion y entrega rapida el proyecto fue realizado en modalidad remota,4.56,4.91,4.75,4.22,3671.69,copywriting,0,Trabajo / Buena,0.4193955828456119,-0.2036454647656769
5053,5053,2154,el resultado no cumplio completamente con la calidad esperada el cliente solicito cambios adicionales,2.93,3.02,2.69,3.0,4945.65,mobile_development,2,Calidad / Proyecto,0.19758064563515387,0.024553345080708687
5054,5054,1253,muy buen servicio recomendado para proyectos futuros el alcance incluia revision de entregables,4.89,4.23,4.92,4.94,2066.79,web_development,1,Alcance / Revision,0.3044048235574527,-0.016883245622181985
5055,5055,1271,muy profesional cumplio con todos los requerimientos del proyecto el proyecto fue realizado en modalidad remota,4.6,4.58,4.41,4.29,4032.02,web_development,2,Calidad / Proyecto,0.35303839533907366,-0.02423339984420317
5056,5056,1877,se necesito retrabajo porque la primera version tenia errores importantes el cliente solicito cambios adicionales,2.85,1.86,2.78,1.6,2776.34,graphic_design,2,Calidad / Proyecto,0.12412158962968027,0.029945814809766675
5057,5057,1142,la calidad fue alta y mantuvo comunicacion constante durante el proceso se evaluo tiempo calidad y comunicacion,4.49,4.75,4.71,4.52,1325.07,customer_support,2,Calidad / Proyecto,0.4290873859875858,-0.24929675818480868
5058,5058,1557,la calidad fue alta y mantuvo comunicacion constante durante el proceso el cliente solicito cambios adicionales,4.75,4.23,4.44,4.58,2831.06,copywriting,2,Calidad / Proyecto,0.44738001028300783,-0.16533786720924093
5059,5059,1560,trabajo limpio bien documentado y con buena atencion al cliente se evaluo tiempo calidad y comunicacion,4.97,4.89,4.99,4.25,2554.76,digital_marketing,0,Trabajo / Buena,0.4721342502868318,-0.31102516550804465
5060,5060,1401,trabajo limpio bien documentado y con buena atencion al cliente el proyecto fue realizado en modalidad remota,4.68,4.84,4.53,4.21,3238.42,customer_support,0,Trabajo / Buena,0.44642728964485556,-0.2672491616724506
5061,5061,1524,resultado funcional con algunos detalles pendientes al inicio el cliente solicito cambios adicionales,3.87,3.5,4.28,4.07,2601.05,machine_learning,2,Calidad / Proyecto,0.21193499056504594,0.03155468246696069
5062,5062,1190,la calidad fue alta y mantuvo comunicacion constante durante el proceso el alcance incluia revision de entregables,4.95,4.49,4.9,4.24,807.36,web_development,2,Calidad / Proyecto,0.4127632973370993,-0.21143609568669322
5063,5063,1617,excelente trabajo buena comunicacion y entrega rapida el cliente solicito cambios adicionales,4.59,4.88,4.63,4.54,4359.0,copywriting,0,Trabajo / Buena,0.4413960815227763,-0.1442358814714688
5064,5064,2168,la calidad fue alta y mantuvo comunicacion constante durante el proceso el proyecto fue realizado en modalidad remota,4.87,4.38,4.37,4.32,2212.35,machine_learning,2,Calidad / Proyecto,0.4257143993595313,-0.22001969944741953
5065,5065,1352,cumplio con la mayor parte del alcance definido la experiencia general fue registrada por el cliente,4.2,4.3,4.29,4.38,4662.58,graphic_design,1,Alcance / Revision,0.23705451600815616,-0.007884944006124026
5066,5066,1736,trabajo limpio bien documentado y con buena atencion al cliente el proyecto fue realizado en modalidad remota,4.61,4.35,4.32,4.53,2599.12,copywriting,0,Trabajo / Buena,0.44642728964485556,-0.2672491616724506
5067,5067,1718,el resultado no cumplio completamente con la calidad esperada se evaluo tiempo calidad y comunicacion,2.36,2.15,3.01,2.22,3310.55,machine_learning,2,Calidad / Proyecto,0.19472060188124898,-0.051709216739252835
